epoch,step,trainLoss
49,49,0.4981474280357361
99,99,0.04774820804595947
149,149,0.02317976951599121
199,199,0.026207352057099342
249,249,0.03291074186563492
299,299,0.021324535831809044
349,349,0.023636100813746452
399,399,0.03805108368396759
449,449,0.013882976025342941
499,499,0.019847750663757324
549,549,0.0307414960116148
599,599,0.006690015085041523
649,649,0.01841619797050953
699,699,0.032260242849588394
749,749,0.003624817356467247
799,799,0.01830713078379631
849,849,0.034446462988853455
899,899,0.0015793534694239497
