epoch,step,trainLoss
24,49,0.5053159594535828
49,99,0.935867190361023
74,149,0.27374666929244995
99,199,0.5784145593643188
124,249,0.05006388947367668
149,299,0.008122634142637253
174,349,0.012189621105790138
199,399,0.01643548160791397
224,449,0.025942916050553322
249,499,0.0231795497238636
274,549,0.02345794253051281
299,599,0.01207045093178749
324,649,0.013064893893897533
349,699,0.0162163395434618
374,749,0.0032364372164011
399,799,0.0021177639719098806
424,849,0.009820442646741867
449,899,0.022120021283626556
474,949,0.023582372814416885
499,999,0.0027335649356245995
524,1049,0.002263884525746107
549,1099,0.021881921216845512
574,1149,0.03167117014527321
599,1199,0.00654571270570159
624,1249,0.0024655566085129976
649,1299,0.003812440438196063
674,1349,0.009685618802905083
699,1399,0.016720077022910118
724,1449,0.03264873847365379
749,1499,0.006932573858648539
774,1549,0.006270758341997862
799,1599,0.0027965493500232697
824,1649,0.0034338668920099735
849,1699,0.0045252214185893536
874,1749,0.0030299490317702293
899,1799,0.0020728050731122494
924,1849,0.0025114852469414473
949,1899,0.0026773063000291586
974,1949,0.0026686741039156914
999,1999,0.003271097782999277
1024,2049,0.017256563529372215
1049,2099,0.007646958809345961
1074,2149,0.0069610364735126495
1099,2199,0.006671134848147631
1124,2249,0.008141865953803062
1149,2299,0.009579638950526714
1174,2349,0.024406498298048973
1199,2399,0.00677181500941515
1224,2449,0.00559757137671113
1249,2499,0.0059018731117248535
1274,2549,0.008997254073619843
1299,2599,0.0076445164158940315
1324,2649,0.015204695984721184
1349,2699,0.006257130764424801
1374,2749,0.006776011548936367
1399,2799,0.006956944242119789
1424,2849,0.00399885606020689
1449,2899,0.009052669629454613
1474,2949,0.014170948415994644
1499,2999,0.0038108029402792454
1524,3049,0.007304714992642403
1549,3099,0.004307947587221861
1574,3149,0.005982117261737585
1599,3199,0.00996838416904211
1624,3249,0.02366662584245205
1649,3299,0.025343040004372597
1674,3349,0.02519846335053444
1699,3399,0.025213858112692833
1724,3449,0.02435302548110485
1749,3499,0.006690803449600935
1774,3549,0.012458669021725655
1799,3599,0.005257186014205217
